Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
11/03/2022,4.1925,5.4884,4.6138,3.6001,4.5076,3.0794,3.2809,3.0842,53.5574,12.6299,8.0132,14.7686,0.3397,0.0293,111.7553,5.8106,0.6628,3.0842,0.0183,0.1031,2.8731,0.2369,5.4948,114.1422,2.339,3.4338,0.2667
14/03/2022,4.2055,5.473,4.5861,3.5693,4.4921,3.05,3.2899,3.0784,53.7159,12.58,8.0181,14.7463,0.3389,0.0294,112.1018,5.8173,0.662,3.0784,0.0184,0.1034,2.8534,0.2377,5.4861,114.4961,2.3472,3.4317,0.267
15/03/2022,4.2078,5.4894,4.6188,3.5558,4.484,3.0245,3.2818,3.0792,53.7598,12.5661,8.0308,14.7073,0.3388,0.0294,112.1588,5.7983,0.6599,3.0792,0.0184,0.1036,2.8388,0.2378,5.506,114.5574,2.3442,3.4348,0.2673
16/03/2022,4.1995,5.4814,4.6058,3.5518,4.4685,3.0234,3.2904,3.0778,53.6773,12.5489,8.0312,14.6636,0.3383,0.0293,111.9359,5.7925,0.6602,3.0778,0.0184,0.1036,2.8414,0.2373,5.4956,114.3328,2.3386,3.4258,0.2673
17/03/2022,4.19,5.5119,4.6237,3.5298,4.457,3.0637,3.3035,3.0862,53.5809,12.5958,8.033,14.7023,0.3434,0.0293,111.6768,5.788,0.6602,3.0862,0.0183,0.1036,2.8672,0.2368,5.5114,114.0741,2.3323,3.4336,0.2665
18/03/2022,4.203,5.5309,4.6586,3.5386,4.488,3.1003,3.3304,3.1002,53.7351,12.6008,8.026,14.8275,0.3458,0.0293,112.0232,5.8138,0.661,3.1002,0.0184,0.1039,2.8933,0.2375,5.5244,114.4281,2.3379,3.4655,0.2674
21/03/2022,4.2,5.5264,4.6393,3.5236,4.4994,3.1082,3.3315,3.0973,53.6752,12.5542,8.0229,14.7462,0.3462,0.0293,111.9522,5.8011,0.6598,3.0973,0.0184,0.1037,2.9001,0.2374,5.5249,114.3464,2.3237,3.4631,0.2667
22/03/2022,4.2135,5.5414,4.6357,3.514,4.505,3.118,3.3503,3.102,53.8202,12.5309,8.038,14.748,0.3451,0.0294,112.3151,5.8226,0.6621,3.102,0.0184,0.104,2.9012,0.2381,5.5164,114.7139,2.3205,3.4596,0.2313
23/03/2022,4.2195,5.6056,4.6524,3.4847,4.5179,3.1467,3.3548,3.1104,53.9133,12.6049,8.0579,14.7876,0.3482,0.0294,112.481,5.8215,0.6626,3.1104,0.0184,0.104,2.9355,0.2385,5.5467,114.8773,2.3159,3.4617,0.2276
24/03/2022,4.227,5.5763,4.6434,3.4869,4.5361,3.1614,3.3606,3.1128,54.0202,12.5635,8.0718,14.7658,0.3468,0.0294,112.6869,5.8271,0.6633,3.1128,0.0185,0.1041,2.9411,0.2389,5.5322,115.0815,2.32,3.4622,0.2301
25/03/2022,4.222,5.5756,4.6558,3.4719,4.552,3.1754,3.3698,3.1125,53.9618,12.5898,8.085,14.7463,0.3464,0.0294,112.5537,5.8186,0.6637,3.1125,0.0185,0.104,2.944,0.2386,5.5397,114.9454,2.3179,3.4553,0.2303
28/03/2022,4.214,5.5435,4.6166,3.4239,4.5135,3.1712,3.3742,3.0975,53.8341,12.5137,8.0628,14.6391,0.3435,0.0294,112.3374,5.8128,0.6611,3.0975,0.0184,0.1037,2.9287,0.2381,5.5193,114.7276,2.3129,3.4562,0.2305
29/03/2022,4.222,5.5293,4.6412,3.4276,4.5262,3.1591,3.3726,3.1024,53.9322,12.5152,8.1107,14.672,0.3461,0.0294,112.5447,5.8085,0.6628,3.1024,0.0185,0.1039,2.913,0.2385,5.5593,114.9454,2.3128,3.4648,0.2307
30/03/2022,4.205,5.5117,4.6739,3.4562,4.5286,3.1611,3.366,3.1046,53.725,12.5804,8.0955,14.7327,0.3481,0.0293,112.0556,5.7945,0.6612,3.1046,0.0184,0.1035,2.9263,0.2376,5.5567,114.4825,2.3029,3.4588,0.2295
31/03/2022,4.204,5.5142,4.6933,3.4365,4.5468,3.1473,3.3588,3.1061,53.6954,12.6,8.0932,14.686,0.3471,0.0293,112.0559,5.8154,0.6621,3.1061,0.0184,0.1035,2.9247,0.2376,5.5517,114.4553,2.301,3.4611,0.2301
01/04/2022,4.209,5.5281,4.6573,3.4319,4.5513,3.1513,3.369,3.1027,53.738,12.6112,8.153,14.6579,0.346,0.0293,112.1951,5.8185,0.6627,3.1027,0.0184,0.1036,2.9162,0.2379,5.5427,114.5914,2.2851,3.4708,0.2303
04/04/2022,4.2185,5.5328,4.6606,3.4371,4.5536,3.1698,3.3718,3.1086,53.8483,12.6019,8.1984,14.7145,0.3464,0.0294,112.4544,5.8231,0.663,3.1086,0.0185,0.1038,2.9266,0.2384,5.5646,114.8501,2.2871,3.4786,0.2312
05/04/2022,4.2175,5.531,4.6279,3.4422,4.555,3.1794,3.3771,3.1085,53.8324,12.6027,8.2357,14.7275,0.3479,0.0294,112.4247,5.8074,0.6628,3.1085,0.0185,0.1038,2.9297,0.2383,5.5898,114.8228,2.2978,3.4891,0.2307
06/04/2022,4.218,5.5142,4.598,3.4083,4.5321,3.1943,3.3743,3.1001,53.8172,12.608,8.2046,14.6555,0.3462,0.0294,112.441,5.8045,0.6624,3.1001,0.0184,0.1039,2.9288,0.2384,5.591,114.8365,2.2733,3.4998,0.2313
07/04/2022,4.2183,5.5171,4.6008,3.4099,4.5231,3.1553,3.3593,3.1013,53.8162,12.5899,8.2123,14.6503,0.3461,0.0294,112.4567,5.7907,0.663,3.1013,0.0184,0.1039,2.9097,0.2384,5.5587,114.8433,2.2615,3.48,0.2304
08/04/2022,4.2205,5.516,4.5852,3.4051,4.5146,3.1557,3.3533,3.0961,53.8528,12.5704,8.1975,14.6043,0.3447,0.0294,112.5257,5.7909,0.6634,3.0961,0.0185,0.104,2.9041,0.2281,5.5564,114.9045,2.239,3.4724,0.2301
11/04/2022,4.2268,5.5009,4.6002,3.3851,4.516,3.1434,3.3524,3.0946,53.914,12.5572,8.1284,14.5725,0.343,0.0294,112.7043,5.7958,0.6632,3.0946,0.0185,0.1042,2.8856,0.2285,5.5666,115.0747,2.2909,3.4805,0.2303
12/04/2022,4.233,5.5131,4.6034,3.3749,4.5453,3.1428,3.3474,3.1006,54.0041,12.5683,8.1205,14.514,0.3421,0.0295,112.877,5.8031,0.6645,3.1006,0.0185,0.1043,2.8897,0.2288,5.5718,115.2448,2.3085,3.4831,0.2296
13/04/2022,4.2265,5.4999,4.5807,3.3673,4.5334,3.1551,3.35,3.0994,53.9311,12.5602,8.1404,14.5827,0.3448,0.0294,112.7037,5.7855,0.6639,3.0994,0.0185,0.1042,2.8945,0.2285,5.5533,115.0679,2.3207,3.4696,0.2285
14/04/2022,4.2285,5.5543,4.612,3.3767,4.5334,3.154,3.3685,3.1256,53.9394,12.5661,8.1146,14.5866,0.3454,0.0295,112.757,5.7804,0.6641,3.1256,0.0185,0.1042,2.8851,0.2286,5.5531,115.1223,2.3375,3.4691,0.2297
15/04/2022,4.2345,5.532,4.5754,3.3506,4.4874,3.1344,3.3573,3.115,53.9925,12.584,8.1136,14.5301,0.3439,0.0295,112.917,5.8079,0.6646,3.115,0.0185,0.1044,2.8674,0.2289,5.5481,115.2857,2.3382,3.474,0.2302
18/04/2022,4.2483,5.5346,4.5851,3.3537,4.5007,3.1261,3.3614,3.1251,54.1596,12.6211,8.1322,14.5384,0.3444,0.0296,113.2836,5.8048,0.6665,3.1251,0.0185,0.1047,2.8586,0.2296,5.5592,115.66,2.3439,3.4752,0.2308
20/04/2022,4.266,5.5635,4.6154,3.3236,4.4865,3.1622,3.3891,3.1252,54.3914,12.6306,8.1362,14.5762,0.3452,0.0297,113.76,5.8166,0.6668,3.125,0.0186,0.1051,2.8813,0.2306,5.5883,116.1433,2.3116,3.4923,0.231
21/04/2022,4.287,5.5926,4.6433,3.341,4.5093,3.1837,3.4308,3.1389,54.655,12.6703,8.1766,14.6644,0.3463,0.0299,114.3109,5.8548,0.6653,3.1389,0.0187,0.1057,2.9068,0.2317,5.6139,116.715,2.3092,3.5092,0.2319
22/04/2022,4.3075,5.609,4.6698,3.3531,4.5147,3.1645,3.4189,3.1578,54.9093,12.6934,8.2271,14.7139,0.3464,0.03,114.8544,5.8861,0.6659,3.1578,0.0188,0.1062,2.8869,0.2328,5.6468,117.2731,2.3078,3.5293,0.2318
25/04/2022,4.3475,5.5672,4.6875,3.3866,4.5428,3.1237,3.4146,3.1638,55.4072,12.7924,8.2944,14.8025,0.3484,0.0301,115.9241,5.913,0.6647,3.1638,0.0189,0.1073,2.8702,0.235,5.6743,118.3605,2.3468,3.5464,0.234
26/04/2022,4.348,5.5509,4.6663,3.3961,4.5355,3.1375,3.4262,3.1699,55.4143,12.7489,8.3199,14.8579,0.3485,0.0302,115.9188,5.8845,0.6655,3.1699,0.0189,0.1073,2.8853,0.235,5.6846,118.3757,2.3424,3.553,0.2343
27/04/2022,4.3565,5.4807,4.6358,3.4108,4.5229,3.1206,3.405,3.1638,55.5244,12.6771,8.3394,14.8271,0.3452,0.0302,116.1455,5.8958,0.6645,3.1638,0.019,0.1074,2.8594,0.2355,5.6797,118.6072,2.3466,3.5498,0.2353
28/04/2022,4.3615,5.4573,4.5835,3.3626,4.4899,3.0938,3.3964,3.15,55.5793,12.6631,8.3642,14.7832,0.3432,0.0301,116.2819,5.8822,0.6621,3.15,0.019,0.1075,2.8348,0.2358,5.6896,118.7433,2.3538,3.5561,0.2358
29/04/2022,4.359,5.4413,4.5826,3.3365,4.4873,3.1071,3.4115,3.1481,55.5467,12.6678,8.329,14.7828,0.3442,0.0301,116.2152,5.8408,0.6559,3.1481,0.019,0.1074,2.8351,0.2356,5.6905,118.6752,2.353,3.5565,0.2358
05/05/2022,4.3365,5.4555,4.6043,3.3592,4.4575,3.1416,3.4093,3.1574,55.2522,12.7217,8.2853,14.713,0.3463,0.0299,115.5953,5.8177,0.6566,3.1574,0.0189,0.1067,2.838,0.2344,5.6967,118.0627,2.3352,3.5599,0.2347
06/05/2022,4.3725,5.4086,4.6056,3.3479,4.4337,3.1097,3.4071,3.1561,55.7067,12.7237,8.3313,14.7188,0.3433,0.0302,116.572,5.8814,0.6551,3.1561,0.019,0.1076,2.8102,0.2363,5.701,119.0428,2.3546,3.5626,0.2366
09/05/2022,4.3795,5.3828,4.6029,3.344,4.4175,3.0711,3.3839,3.1485,55.7916,12.6942,8.3245,14.7101,0.3436,0.0302,116.7618,5.8742,0.6528,3.1485,0.0191,0.1078,2.7816,0.2367,5.6594,119.2333,2.3483,3.5371,0.2365
10/05/2022,4.377,5.4133,4.6302,3.3603,4.4145,3.0508,3.3683,3.1527,55.7619,12.664,8.361,14.7314,0.3437,0.0301,116.6889,5.854,0.6525,3.1527,0.0191,0.1076,2.7733,0.2366,5.6657,119.1653,2.3245,3.5415,0.2369
11/05/2022,4.3835,5.4053,4.6189,3.3617,4.4027,3.0511,3.37,3.1562,55.8418,12.6444,8.3883,14.7642,0.3436,0.0301,116.8622,5.8692,0.6523,3.1562,0.019,0.1077,2.7647,0.2369,5.6763,119.3422,2.3138,3.5474,0.2372
12/05/2022,4.3865,5.3638,4.6155,3.3785,4.407,3.0368,3.3749,3.1527,55.8793,12.6276,8.3704,14.7065,0.3406,0.0301,116.939,5.8735,0.6499,3.1527,0.019,0.1077,2.7475,0.2371,5.6558,119.4239,2.2996,3.5351,0.2386
13/05/2022,4.397,5.3723,4.5691,3.4062,4.3856,3.026,3.3813,3.1525,56.0131,12.666,8.3872,14.7565,0.3426,0.0301,117.2221,5.861,0.6474,3.1525,0.019,0.108,2.7486,0.2377,5.6869,119.7098,2.2943,3.5543,0.2401
17/05/2022,4.395,5.4217,4.5886,3.3982,4.3856,3.0756,3.424,3.1603,55.9898,12.6703,8.3762,14.7788,0.3439,0.03,117.1656,5.8586,0.6482,3.1603,0.019,0.1079,2.7801,0.2376,5.6542,119.6553,2.2669,3.5338,0.2404
18/05/2022,4.3945,5.4795,4.6287,3.403,4.419,3.077,3.4236,3.1666,55.9848,12.6844,8.3793,14.7963,0.3455,0.0299,117.1554,5.8844,0.651,3.1666,0.019,0.1079,2.7883,0.2375,5.6703,119.6417,2.2336,3.544,0.2404
19/05/2022,4.4023,5.4517,4.6226,3.4191,4.4663,3.0866,3.433,3.1744,56.095,12.7187,8.4069,14.795,0.3459,0.0299,117.3589,5.8934,0.6514,3.1744,0.019,0.1081,2.7901,0.238,5.6673,119.8527,2.2256,3.5422,0.2411
20/05/2022,4.3975,5.4744,4.6464,3.4459,4.5298,3.0818,3.427,3.1844,56.0287,12.751,8.3962,14.8239,0.3457,0.03,117.2323,5.8945,0.6536,3.1844,0.019,0.108,2.8005,0.2377,5.6713,119.7234,2.1977,3.5447,0.2406
23/05/2022,4.3885,5.5047,4.6487,3.4453,4.5158,3.111,3.4288,3.1911,55.9134,12.7824,8.391,14.7925,0.3457,0.0299,116.9924,5.9,0.6567,3.1911,0.0189,0.1078,2.8319,0.2372,5.6498,119.4784,2.1888,3.5311,0.2401
24/05/2022,4.3905,5.5171,4.686,3.4358,4.5429,3.112,3.4291,3.1948,55.936,12.8377,8.4045,14.8463,0.3475,0.03,117.0457,5.9258,0.6594,3.1948,0.0189,0.1078,2.8275,0.2373,5.6609,119.5328,2.1848,3.5382,0.2386
25/05/2022,4.3925,5.5062,4.7061,3.4563,4.5646,3.125,3.4282,3.2004,55.9622,12.8473,8.3922,14.8471,0.3481,0.03,117.1052,5.9295,0.6587,3.2004,0.0189,0.1078,2.8578,0.2374,5.6677,119.5873,2.1902,3.5413,0.2372
26/05/2022,4.3975,5.5351,4.7062,3.4516,4.5741,3.1187,3.4295,3.1995,56.023,12.8366,8.3922,14.9139,0.3474,0.0301,117.2354,5.9277,0.6545,3.1995,0.019,0.1079,2.848,0.2377,5.6719,119.7234,2.1738,3.5449,0.2364
27/05/2022,4.3825,5.5434,4.7138,3.4558,4.5756,3.1289,3.4356,3.1981,55.8305,12.8284,8.3803,14.926,0.3493,0.0301,116.8199,5.9168,0.6505,3.1981,0.0189,0.1075,2.8563,0.2369,5.6481,119.315,2.1629,3.5289,0.2356
30/05/2022,4.3705,5.5269,4.6961,3.4417,4.5683,3.1365,3.4397,3.1969,55.6815,12.8242,8.3646,15.0055,0.3506,0.0301,116.5156,5.8965,0.6566,3.1969,0.0188,0.1072,2.8631,0.2362,5.6403,118.9883,2.1842,3.525,0.235
31/05/2022,4.3755,5.5204,4.7043,3.4161,4.5607,3.1449,3.4525,3.1947,55.7488,12.8042,8.3474,15.102,0.3537,0.03,116.652,5.9032,0.6564,3.1947,0.0189,0.1074,2.8622,0.2365,5.6358,119.1244,2.2018,3.5221,0.2352
01/06/2022,4.387,5.5252,4.702,3.3972,4.5669,3.1501,3.4678,3.1965,55.917,12.7724,8.3646,15.0332,0.3522,0.0301,116.9711,5.9211,0.6559,3.1965,0.0189,0.1077,2.8531,0.2371,5.6547,119.4375,2.2034,3.5342,0.2358
02/06/2022,4.393,5.482,4.6803,3.377,4.5594,3.148,3.4672,3.1912,55.9871,12.7639,8.3696,14.9462,0.3509,0.0302,117.1279,5.9268,0.6558,3.1912,0.0189,0.1079,2.8449,0.2375,5.6611,119.6009,2.2215,3.538,0.2358
03/06/2022,4.386,5.5141,4.7167,3.3779,4.5797,3.1838,3.4887,3.1994,55.9086,12.7704,8.3131,15.0231,0.3538,0.0304,116.9351,5.9125,0.6585,3.1995,0.0189,0.1077,2.875,0.2371,5.6613,119.4103,2.2191,3.5374,0.2354
07/06/2022,4.397,5.5,4.6969,3.3159,4.5265,3.1551,3.4912,3.1889,56.0438,12.7588,8.308,14.895,0.3499,0.0304,117.2252,5.9344,0.6598,3.1889,0.019,0.1079,2.8451,0.2377,5.6584,119.7098,2.1953,3.5364,0.2357
08/06/2022,4.3925,5.5205,4.6929,3.3013,4.5065,3.163,3.5001,3.1945,55.9825,12.7319,8.3034,14.8853,0.3496,0.0303,117.0959,5.9069,0.6581,3.1945,0.0189,0.1079,2.838,0.2374,5.654,119.5873,2.167,3.5335,0.2351
09/06/2022,4.392,5.5082,4.7126,3.279,4.4945,3.1537,3.497,3.1923,55.9629,12.7267,8.2966,14.8705,0.3498,0.0302,117.0794,5.9097,0.6579,3.1923,0.0189,0.1078,2.8335,0.2374,5.6489,119.5737,2.1933,3.5305,0.235
10/06/2022,4.399,5.497,4.6779,3.2805,4.4927,3.124,3.4642,3.1855,56.0429,12.6928,8.3082,14.8685,0.3474,0.0302,117.291,5.9227,0.6574,3.1855,0.019,0.108,2.8154,0.2378,5.6535,119.7642,2.1782,3.5329,0.2351
13/06/2022,4.415,5.426,4.6322,3.2724,4.4632,3.102,3.446,3.175,56.2438,12.6868,8.2907,14.8349,0.3428,0.0301,117.6894,5.9154,0.6553,3.175,0.019,0.1084,2.7991,0.2386,5.646,120.1998,2.1851,3.5278,0.2364
13/06/2022,4.415,5.426,4.6322,3.2724,4.4632,3.102,3.446,3.175,56.2438,12.6868,8.2907,14.8349,0.3428,0.0301,117.6894,5.9154,0.6553,3.175,0.019,0.1084,2.7991,0.2386,5.646,120.1998,2.1851,3.5278,0.2364
14/06/2022,4.424,5.3873,4.6129,3.2874,4.4424,3.0778,3.4331,3.1768,56.357,12.659,8.3056,14.8726,0.3426,0.03,117.923,5.8897,0.6565,3.1768,0.0191,0.1086,2.7741,0.2391,5.6685,120.4449,2.166,3.5429,0.2363
15/06/2022,4.4193,5.3128,4.6148,3.2715,4.4219,3.0533,3.4118,3.1753,56.2965,12.6066,8.2789,14.911,0.342,0.03,117.787,5.8741,0.6576,3.1753,0.019,0.1085,2.7547,0.2389,5.6654,120.3155,2.1414,3.5396,0.2358
16/06/2022,4.3993,5.3486,4.5941,3.2756,4.4211,3.0861,3.4133,3.1696,56.0439,12.5801,8.2445,14.7998,0.3423,0.0299,117.2508,5.859,0.6565,3.1696,0.0189,0.1079,2.7682,0.2378,5.6374,119.771,2.1227,3.5233,0.2344
17/06/2022,4.402,5.4092,4.6313,3.2796,4.5346,3.0884,3.3957,3.1764,56.0768,12.4888,8.2323,14.7952,0.3416,0.0297,117.321,5.8518,0.6566,3.1764,0.019,0.108,2.7867,0.2379,5.6389,119.8459,2.1202,3.5243,0.2349
20/06/2022,4.4015,5.3918,4.6343,3.2641,4.5555,3.0615,3.3847,3.1761,56.0704,12.4848,8.1532,14.8099,0.3412,0.0297,117.3045,5.8771,0.6593,3.1761,0.0189,0.108,2.7839,0.2379,5.649,119.8323,2.1035,3.5298,0.2343
21/06/2022,4.399,5.402,4.633,3.2589,4.5505,3.0698,3.3986,3.1751,56.0386,12.4309,8.1058,14.8142,0.3412,0.0297,117.2379,5.8737,0.6581,3.1751,0.0189,0.1079,2.7918,0.2378,5.6388,119.7642,2.0929,3.5243,0.2343
22/06/2022,4.402,5.3898,4.6269,3.2319,4.5534,3.0486,3.3952,3.1722,56.0768,12.4087,8.0763,14.7753,0.3397,0.0296,117.3178,5.8804,0.6554,3.1722,0.0189,0.108,2.7607,0.2379,5.631,119.8459,2.074,3.5193,0.2348
23/06/2022,4.406,5.4007,4.6567,3.2554,4.5831,3.0368,3.3985,3.1736,56.1331,12.4367,8.0859,14.7743,0.3384,0.0297,117.4244,5.8753,0.6566,3.1736,0.019,0.1081,2.7577,0.2382,5.6303,119.9532,2.082,3.5189,0.2351
24/06/2022,4.406,5.4086,4.6408,3.2713,4.5843,3.0417,3.3931,3.173,56.1328,12.3877,8.0321,14.8113,0.3393,0.0297,117.4213,5.875,0.6581,3.1731,0.0189,0.108,2.7725,0.2382,5.6323,119.9532,2.1112,3.5202,0.2347
27/06/2022,4.406,5.4084,4.6512,3.2677,4.602,3.049,3.4224,3.1795,56.1367,12.4349,7.9913,14.8786,0.3434,0.0298,117.3932,5.8864,0.6589,3.1795,0.0189,0.1081,2.7789,0.2382,5.6264,119.9532,2.1147,3.5165,0.2348
28/06/2022,4.3988,5.3995,4.6543,3.251,4.6017,3.0483,3.4196,3.1751,56.0561,12.4461,8.0225,14.8253,0.3421,0.0296,117.1937,5.8835,0.6568,3.1751,0.0189,0.1078,2.7717,0.2378,5.5997,119.7558,2.1173,3.4988,0.2343
29/06/2022,4.4,5.37,4.6334,3.2311,4.6006,3.0386,3.4195,3.1711,56.0799,12.5481,8.0015,14.8288,0.3401,0.0296,117.2364,5.8798,0.6564,3.1711,0.0189,0.1078,2.7507,0.2378,5.5737,119.7898,2.1279,3.4835,0.2341
30/06/2022,4.4055,5.343,4.6046,3.225,4.6172,3.0361,3.418,3.1656,56.14,12.4749,8.0392,14.8084,0.3394,0.0296,117.4143,5.872,0.6581,3.1656,0.0189,0.108,2.7398,0.2381,5.5808,119.9396,2.1497,3.488,0.2343
01/07/2022,4.409,5.3455,4.6092,3.2629,4.6102,3.0122,3.4149,3.1657,56.1803,12.3953,7.9844,14.7794,0.3398,0.0295,117.5075,5.8542,0.6576,3.1657,0.0189,0.108,2.7265,0.2383,5.5735,120.0349,2.1547,3.4841,0.2345
04/07/2022,4.412,5.333,4.6,3.2639,4.5992,3.0024,3.4208,3.1575,56.2318,12.3715,8.0138,14.8094,0.3401,0.0295,117.575,5.8675,0.6594,3.1575,0.0189,0.108,2.7361,0.2385,5.5838,120.1165,2.1561,3.4897,0.2346
05/07/2022,4.417,5.3501,4.6089,3.2446,4.5979,3.0367,3.4343,3.1632,56.2923,12.3734,8.0189,14.8251,0.3399,0.0295,117.6972,5.8741,0.6599,3.1632,0.0189,0.1081,2.743,0.2388,5.588,120.2527,2.1586,3.4925,0.2341
06/07/2022,4.425,5.2912,4.5418,3.2689,4.5696,3.0112,3.3942,3.1517,56.3906,12.29,7.9622,14.8316,0.3388,0.0295,117.8743,5.8557,0.6599,3.1517,0.0189,0.1083,2.7289,0.2392,5.5836,120.4705,2.1416,3.4896,0.2346
07/07/2022,4.426,5.288,4.5158,3.2608,4.5676,3.0165,3.3995,3.1579,56.4005,12.2384,7.9262,14.8524,0.3405,0.0295,117.9009,5.8368,0.6604,3.1579,0.0189,0.1083,2.735,0.2392,5.6027,120.4977,2.1304,3.5019,0.2344
08/07/2022,4.4255,5.321,4.4954,3.2638,4.546,3.0213,3.4006,3.1574,56.3891,12.2743,7.9013,14.8552,0.3401,0.0295,117.8876,5.8367,0.6599,3.1574,0.019,0.1082,2.731,0.2392,5.5854,120.4841,2.1343,3.491,0.2343
12/07/2022,4.4365,5.2695,4.448,3.2325,4.5135,2.9869,3.4084,3.1537,56.5177,12.2226,7.8787,14.8294,0.3379,0.0296,118.1806,5.8335,0.6591,3.1537,0.019,0.1084,2.7134,0.2398,5.5754,120.7835,2.1389,3.4848,0.235
13/07/2022,4.4315,5.2761,4.4479,3.2317,4.5134,3.0008,3.4066,3.1515,56.4565,12.2392,7.867,14.8231,0.3398,0.0296,118.0663,5.8041,0.6588,3.1515,0.0189,0.1083,2.7163,0.2395,5.5691,120.6474,2.1318,3.4801,0.2347
14/07/2022,4.4415,5.2727,4.4564,3.2179,4.5254,3.0109,3.4227,3.1825,56.5821,12.249,7.9108,14.8729,0.3394,0.0296,118.3359,5.8272,0.6604,3.1825,0.019,0.1085,2.7226,0.2401,5.5683,120.9197,2.1124,3.4805,0.2353
15/07/2022,4.4495,5.2638,4.4611,3.201,4.5265,2.9999,3.3945,3.17,56.6819,12.1265,7.8962,14.846,0.3361,0.0297,118.5269,5.8178,0.6576,3.17,0.019,0.1086,2.728,0.2405,5.5659,121.1375,2.1201,3.4788,0.2357
18/07/2022,4.4493,5.2937,4.4955,3.2163,4.5605,3.0295,3.4242,3.1841,56.6787,12.1548,7.8922,14.8685,0.3385,0.0297,118.4887,5.8254,0.6595,3.1841,0.019,0.1086,2.7476,0.2405,5.5764,121.1307,2.1104,3.4851,0.2359
19/07/2022,4.457,5.3228,4.5136,3.2296,4.5575,3.0479,3.4357,3.1901,56.7774,12.1444,7.9095,14.8889,0.3391,0.0297,118.7109,5.8622,0.6605,3.1901,0.019,0.1088,2.7489,0.2409,5.5745,121.3417,2.0611,3.4841,0.2356
20/07/2022,4.449,5.3501,4.5571,3.2217,4.5944,3.0769,3.4589,3.198,56.6762,12.135,7.8981,14.8798,0.34,0.0297,118.482,5.873,0.6595,3.198,0.019,0.1085,2.7864,0.2405,5.565,121.1239,2.0063,3.4777,0.2353
21/07/2022,4.4565,5.3389,4.5499,3.2227,4.5915,3.0708,3.461,3.2006,56.7826,12.1166,7.9114,14.8823,0.3392,0.0297,118.587,5.8667,0.6589,3.2006,0.019,0.1086,2.7735,0.2409,5.5706,121.328,1.9807,3.4808,0.2352
22/07/2022,4.453,5.3278,4.5381,3.2349,4.5988,3.0779,3.456,3.2008,56.7301,12.0825,7.9045,14.8835,0.3394,0.0296,118.4939,5.8569,0.6581,3.2008,0.019,0.1085,2.772,0.2407,5.5736,121.2328,1.9574,3.4835,0.2354
25/07/2022,4.4555,5.3404,4.5477,3.2695,4.6248,3.0772,3.4467,3.21,56.767,12.1246,7.923,14.9043,0.3404,0.0297,118.5604,5.8608,0.6595,3.21,0.019,0.1085,2.7771,0.2408,5.5813,121.3008,1.951,3.4882,0.235
26/07/2022,4.457,5.3783,4.5595,3.2644,4.623,3.1025,3.472,3.2155,56.7847,12.1527,8.004,14.8909,0.3403,0.0297,118.6098,5.8826,0.66,3.2155,0.0191,0.1085,2.7928,0.2409,5.5869,121.3417,1.9408,3.4912,0.2351
27/07/2022,4.46,5.3743,4.5236,3.2565,4.6357,3.087,3.4653,3.2108,56.8243,12.0925,8.0151,14.8816,0.3394,0.0297,118.6959,5.8681,0.6591,3.2108,0.0191,0.1085,2.7781,0.2411,5.5839,121.4233,1.9162,3.49,0.2352
28/07/2022,4.455,5.4193,4.5486,3.2911,4.6476,3.1165,3.4727,3.2241,56.7574,12.092,7.991,14.8857,0.3419,0.0298,118.6102,5.8663,0.6602,3.2241,0.0191,0.1084,2.7948,0.2408,5.5824,121.2872,1.8867,3.4888,0.2352
29/07/2022,4.4485,5.4234,4.5433,3.3403,4.6723,3.1175,3.4738,3.2276,56.6699,12.1353,8.0611,14.8501,0.3428,0.03,118.4372,5.8583,0.6598,3.2276,0.019,0.1082,2.8086,0.2405,5.6051,121.1102,1.8524,3.5032,0.2351
01/08/2022,4.4515,5.4233,4.5519,3.3575,4.6804,3.1085,3.4757,3.2253,56.7074,12.2555,8.0381,14.825,0.3409,0.0299,118.517,5.892,0.6594,3.2251,0.0191,0.1082,2.8009,0.2406,5.6264,121.1919,1.8541,3.5165,0.2348
02/08/2022,4.4565,5.4626,4.5782,3.4059,4.6903,3.1269,3.468,3.237,56.7732,12.356,8.0471,14.8466,0.3413,0.03,118.6565,5.9037,0.6583,3.237,0.0191,0.1084,2.8201,0.2409,5.6458,121.328,1.8611,3.5286,0.2349
03/08/2022,4.457,5.4315,4.5424,3.361,4.6682,3.09,3.4663,3.2276,56.7782,12.3156,8.0148,14.8567,0.3403,0.0299,118.6319,5.9015,0.6602,3.2276,0.0191,0.1084,2.7901,0.2409,5.6613,121.3417,1.8692,3.5374,0.2341
04/08/2022,4.4543,5.4121,4.5266,3.3292,4.6338,3.0977,3.4673,3.2256,56.7467,12.3012,7.9911,14.8302,0.3397,0.0298,118.4641,5.8842,0.6593,3.2256,0.019,0.1083,2.8024,0.2408,5.6051,121.2668,1.9483,3.5031,0.2335
05/08/2022,4.4545,5.4095,4.5601,3.3436,4.6578,3.1021,3.461,3.2379,56.747,12.496,8.0683,14.859,0.3433,0.0299,118.548,5.8811,0.6603,3.2379,0.019,0.1082,2.8017,0.2408,5.6354,121.2736,1.9741,3.5222,0.2329
